Player,Player_ID,Opponent,Date,Start?,min,FGM,FGA,pct,3FG,3FGA,pct,FTM,FTA,pct,combo_shots_made,combo_shots_attempt,combo_shots_percent,off,def,tot,avg,pf,AST,T/O,BLK,STl,PTS,avg
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Wake Forest,11/28/2016,NULL,33.00,4.00,7.00,0.57,0.00,2.00,0.00,2.00,2.00,1.00,6.00,11.00,0.55,NULL,NULL,7.00,5.43,1.00,3.00,1.00,1.00,3.00,10.00,6.29
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Depaul,12/3/2016,NULL,29.00,4.00,7.00,0.57,2.00,2.00,1.00,1.00,1.00,1.00,7.00,10.00,0.70,NULL,NULL,10.00,6.00,4.00,2.00,1.00,3.00,0.00,11.00,6.88
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,New Orleans,12/11/2016,NULL,16.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,NULL,NULL,2.00,5.56,3.00,1.00,0.00,3.00,0.00,2.00,6.33
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Chicago State,12/14/2016,NULL,39.00,4.00,8.00,0.50,1.00,4.00,0.25,0.00,1.00,0.00,5.00,13.00,0.38,NULL,NULL,11.00,6.10,1.00,1.00,1.00,0.00,1.00,9.00,6.60
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Dayton,12/17/2016,NULL,36.00,5.00,8.00,0.63,1.00,3.00,0.33,3.00,4.00,0.75,9.00,15.00,0.60,NULL,NULL,14.00,6.82,5.00,2.00,1.00,0.00,1.00,14.00,7.27
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,IUPUI,12/20/2016,NULL,34.00,4.00,5.00,0.80,0.00,1.00,0.00,5.00,6.00,0.83,9.00,12.00,0.75,NULL,NULL,13.00,7.33,3.00,1.00,0.00,0.00,2.00,13.00,7.75
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Houston Baptist,12/22/2016,NULL,36.00,3.00,4.00,0.75,1.00,2.00,0.50,4.00,5.00,0.80,8.00,11.00,0.73,NULL,NULL,9.00,7.46,2.00,1.00,1.00,0.00,0.00,11.00,8.00
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Penn State,12/27/2016,NULL,24.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,2.00,0.50,2.00,3.00,0.67,NULL,NULL,7.00,7.43,4.00,2.00,1.00,1.00,1.00,3.00,7.64
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Michigan State,12/30/2016,NULL,34.00,3.00,6.00,0.50,1.00,3.00,0.33,0.00,0.00,0.00,4.00,9.00,0.44,NULL,NULL,6.00,7.33,5.00,2.00,0.00,0.00,0.00,7.00,7.60
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Minnesota,1/5/2017,NULL,22.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,3.00,7.06,5.00,0.00,0.00,0.00,0.00,0.00,7.13
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Nebraska,1/8/2017,NULL,25.00,1.00,4.00,0.25,0.00,2.00,0.00,0.00,0.00,0.00,1.00,6.00,0.17,NULL,NULL,4.00,6.88,3.00,2.00,0.00,0.00,0.00,2.00,6.82
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Rutgers,1/12/2017,NULL,23.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,4.00,6.72,4.00,1.00,3.00,1.00,0.00,0.00,6.44
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Iowa,1/15/2017,NULL,28.00,2.00,2.00,1.00,1.00,1.00,1.00,0.00,2.00,0.00,3.00,5.00,0.60,NULL,NULL,7.00,6.74,1.00,5.00,1.00,0.00,1.00,5.00,6.37
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Ohio State,1/22/2017,NULL,29.00,2.00,4.00,0.50,1.00,3.00,0.33,3.00,4.00,0.75,6.00,11.00,0.55,NULL,NULL,11.00,6.95,4.00,2.00,0.00,0.00,0.00,8.00,6.45
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Nebraska,1/26/2017,NULL,25.00,3.00,4.00,0.75,1.00,1.00,1.00,1.00,1.00,1.00,5.00,6.00,0.83,NULL,NULL,3.00,6.76,3.00,1.00,2.00,0.00,0.00,8.00,6.52
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Indiana,1/29/2017,NULL,38.00,4.00,6.00,0.67,1.00,2.00,0.50,6.00,7.00,0.86,11.00,15.00,0.73,NULL,NULL,3.00,6.59,3.00,0.00,0.00,0.00,2.00,15.00,6.91
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Purdue,2/1/2017,NULL,30.00,3.00,6.00,0.50,1.00,3.00,0.33,2.00,5.00,0.40,6.00,14.00,0.43,NULL,NULL,7.00,6.61,4.00,0.00,0.00,0.00,2.00,9.00,7.00
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Illinois,2/7/2017,NULL,30.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,3.00,6.46,4.00,1.00,0.00,1.00,0.00,0.00,6.71
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Wisconsin,2/12/2017,NULL,32.00,4.00,6.00,0.67,1.00,3.00,0.33,0.00,0.00,0.00,5.00,9.00,0.56,NULL,NULL,5.00,6.40,3.00,0.00,1.00,0.00,2.00,9.00,6.80
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Maryland,2/15/2017,NULL,29.00,3.00,6.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00,3.00,7.00,0.43,NULL,NULL,2.00,6.23,4.00,2.00,0.00,1.00,0.00,6.00,6.77
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Rutgers,2/18/2017,NULL,21.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,3.00,6.11,2.00,0.00,1.00,0.00,1.00,0.00,6.52
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Illinois,2/21/2017,NULL,22.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,5.93,2.00,0.00,0.00,0.00,0.00,0.00,6.29
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Indiana,2/25/2017,NULL,30.00,1.00,2.00,0.50,0.00,1.00,0.00,2.00,3.00,0.67,3.00,6.00,0.50,NULL,NULL,4.00,5.86,5.00,1.00,0.00,0.00,0.00,4.00,6.21
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Michigan,3/1/2017,NULL,26.00,1.00,2.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.50,NULL,NULL,4.00,5.80,4.00,1.00,2.00,0.00,0.00,2.00,6.07
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Purdue,3/5/2017,NULL,32.00,5.00,5.00,1.00,0.00,0.00,0.00,3.00,4.00,0.75,8.00,9.00,0.89,NULL,NULL,7.00,5.84,3.00,0.00,0.00,0.00,0.00,13.00,6.29
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Rutgers,3/9/2017,NULL,22.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,3.00,0.67,6.00,7.00,0.86,NULL,NULL,2.00,5.72,2.00,2.00,1.00,0.00,0.00,9.00,6.38
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Maryland,3/10/2017,NULL,28.00,1.00,4.00,0.25,0.00,2.00,0.00,2.00,3.00,0.67,3.00,9.00,0.33,NULL,NULL,7.00,5.76,2.00,4.00,1.00,0.00,0.00,4.00,6.30
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Wisconsin,3/11/2017,NULL,23.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,0.50,1.00,4.00,0.25,NULL,NULL,2.00,5.65,4.00,0.00,2.00,0.00,1.00,1.00,6.15
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Total,NULL,NULL,939.00,74.00,131.00,0.56,15.00,48.00,0.31,46.00,67.00,0.69,135.00,246.00,0.55,NULL,NULL,192.00,5.65,107.00,47.00,24.00,14.00,18.00,209.00,6.15
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Miss Valley St,11/11/2016,NULL,21.00,1.00,2.00,0.50,1.00,2.00,0.50,4.00,4.00,1.00,6.00,8.00,0.75,NULL,NULL,5.00,5.00,5.00,3.00,0.00,4.00,1.00,7.00,7.00
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,E Washington,11/14/2016,NULL,15.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,NULL,NULL,2.00,3.50,4.00,0.00,1.00,0.00,1.00,4.00,5.50
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Butler,11/16/2016,NULL,22.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,3.00,0.33,3.00,6.00,0.50,NULL,NULL,4.00,3.67,4.00,2.00,1.00,1.00,0.00,4.00,5.00
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Texas,11/21/2016,NULL,13.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,2.00,3.00,0.67,NULL,NULL,6.00,4.25,4.00,3.00,0.00,1.00,0.00,2.00,4.25
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Notre Dame,11/22/2016,NULL,10.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,0.00,3.40,2.00,0.00,3.00,0.00,0.00,0.00,3.40
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Bryant,11/25/2016,NULL,26.00,5.00,9.00,0.56,0.00,1.00,0.00,5.00,5.00,1.00,10.00,15.00,0.67,NULL,NULL,6.00,3.83,1.00,6.00,0.00,3.00,0.00,15.00,5.33
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Wake Forest,11/28/2016,NULL,29.00,4.00,8.00,0.50,1.00,4.00,0.25,2.00,3.00,0.67,7.00,15.00,0.47,NULL,NULL,6.00,4.14,3.00,4.00,3.00,2.00,2.00,11.00,6.14
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Depaul,12/3/2016,NULL,26.00,5.00,7.00,0.71,0.00,1.00,0.00,5.00,6.00,0.83,10.00,14.00,0.71,NULL,NULL,3.00,4.00,1.00,1.00,0.00,1.00,0.00,15.00,7.25
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,New Orleans,12/11/2016,NULL,28.00,4.00,7.00,0.57,1.00,1.00,1.00,5.00,6.00,0.83,10.00,14.00,0.71,NULL,NULL,9.00,4.56,2.00,3.00,0.00,2.00,0.00,14.00,8.00
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Chicago State,12/14/2016,NULL,25.00,4.00,6.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,4.00,7.00,0.57,NULL,NULL,6.00,4.70,4.00,3.00,3.00,4.00,0.00,8.00,8.00
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Dayton,12/17/2016,NULL,18.00,0.00,2.00,0.00,0.00,1.00,0.00,4.00,6.00,0.67,4.00,9.00,0.44,NULL,NULL,2.00,4.45,5.00,2.00,1.00,1.00,0.00,4.00,7.64
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,IUPUI,12/20/2016,NULL,22.00,9.00,12.00,0.75,1.00,2.00,0.50,0.00,1.00,0.00,10.00,15.00,0.67,NULL,NULL,11.00,5.00,4.00,1.00,2.00,6.00,0.00,19.00,8.58
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Houston Baptist,12/22/2016,NULL,15.00,3.00,3.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,4.00,1.00,NULL,NULL,2.00,4.77,5.00,0.00,0.00,2.00,0.00,7.00,8.46
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Penn State,12/27/2016,NULL,29.00,4.00,9.00,0.44,2.00,2.00,1.00,2.00,2.00,1.00,8.00,13.00,0.62,NULL,NULL,5.00,4.79,3.00,0.00,2.00,2.00,1.00,12.00,8.71
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Michigan State,12/30/2016,NULL,12.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,2.00,4.60,5.00,0.00,1.00,0.00,0.00,0.00,8.13
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Minnesota,1/5/2017,NULL,23.00,2.00,9.00,0.22,0.00,6.00,0.00,0.00,0.00,0.00,2.00,15.00,0.13,NULL,NULL,6.00,4.69,2.00,0.00,2.00,1.00,0.00,4.00,7.88
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Nebraska,1/8/2017,NULL,23.00,3.00,4.00,0.75,2.00,3.00,0.67,1.00,1.00,1.00,6.00,8.00,0.75,NULL,NULL,4.00,4.65,4.00,1.00,3.00,0.00,2.00,9.00,7.94
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Rutgers,1/12/2017,NULL,22.00,2.00,5.00,0.40,1.00,3.00,0.33,0.00,0.00,0.00,3.00,8.00,0.38,NULL,NULL,10.00,4.94,4.00,4.00,3.00,2.00,0.00,5.00,7.78
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Iowa,1/15/2017,NULL,16.00,2.00,3.00,0.67,1.00,2.00,0.50,1.00,2.00,0.50,4.00,7.00,0.57,NULL,NULL,2.00,4.79,3.00,2.00,1.00,2.00,1.00,6.00,7.68
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Ohio State,1/22/2017,NULL,17.00,2.00,6.00,0.33,1.00,1.00,1.00,2.00,2.00,1.00,5.00,9.00,0.56,NULL,NULL,4.00,4.75,2.00,2.00,1.00,1.00,0.00,7.00,7.65
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Nebraska,1/26/2017,NULL,17.00,0.00,2.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,2.00,5.00,0.40,NULL,NULL,0.00,4.52,1.00,1.00,1.00,0.00,0.00,2.00,7.38
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Indiana,1/29/2017,NULL,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,4.36,2.00,0.00,1.00,0.00,0.00,0.00,7.05
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Purdue,2/1/2017,NULL,16.00,0.00,3.00,0.00,0.00,3.00,0.00,2.00,2.00,1.00,2.00,8.00,0.25,NULL,NULL,1.00,4.22,3.00,1.00,2.00,2.00,0.00,2.00,6.83
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Illinois,2/7/2017,NULL,22.00,1.00,5.00,0.20,0.00,3.00,0.00,6.00,6.00,1.00,7.00,14.00,0.50,NULL,NULL,9.00,4.42,2.00,1.00,2.00,1.00,2.00,8.00,6.88
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Wisconsin,2/12/2017,NULL,10.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,NULL,NULL,1.00,4.28,1.00,0.00,1.00,1.00,0.00,0.00,6.60
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Maryland,2/15/2017,NULL,15.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,0.00,4.12,0.00,1.00,0.00,1.00,0.00,0.00,6.35
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Rutgers,2/18/2017,NULL,18.00,3.00,5.00,0.60,2.00,3.00,0.67,1.00,2.00,0.50,6.00,10.00,0.60,NULL,NULL,4.00,4.11,3.00,0.00,2.00,1.00,0.00,9.00,6.44
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Illinois,2/21/2017,NULL,24.00,3.00,4.00,0.75,2.00,2.00,1.00,3.00,5.00,0.60,8.00,11.00,0.73,NULL,NULL,3.00,4.07,1.00,1.00,1.00,0.00,0.00,11.00,6.61
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Indiana,2/25/2017,NULL,10.00,2.00,4.00,0.50,0.00,2.00,0.00,1.00,2.00,0.50,3.00,8.00,0.38,NULL,NULL,1.00,3.97,4.00,1.00,1.00,0.00,0.00,5.00,6.55
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Michigan,3/1/2017,NULL,14.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,4.00,0.75,NULL,NULL,2.00,3.90,3.00,1.00,1.00,0.00,0.00,6.00,6.53
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Purdue,3/5/2017,NULL,7.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,0.00,3.77,2.00,0.00,0.00,0.00,0.00,0.00,6.32
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Rutgers,3/9/2017,NULL,17.00,2.00,6.00,0.33,0.00,1.00,0.00,1.00,1.00,1.00,3.00,8.00,0.38,NULL,NULL,3.00,3.75,1.00,1.00,3.00,1.00,1.00,5.00,6.28
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Maryland,3/10/2017,NULL,14.00,2.00,4.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,2.00,5.00,0.40,NULL,NULL,1.00,3.67,1.00,1.00,2.00,1.00,0.00,4.00,6.21
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Wisconsin,3/11/2017,NULL,18.00,1.00,5.00,0.20,1.00,4.00,0.25,0.00,0.00,0.00,2.00,9.00,0.22,NULL,NULL,4.00,3.68,2.00,0.00,2.00,0.00,1.00,3.00,6.12
Gavin Skelly,81b2a6fa-ae7f-42ce-b083-351787aab7b5,Total,NULL,NULL,619.00,70.00,150.00,0.47,18.00,59.00,0.31,50.00,64.00,0.78,138.00,273.00,0.51,NULL,NULL,125.00,3.68,93.00,46.00,46.00,43.00,12.00,208.00,6.12
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Miss Valley St,11/11/2016,NULL,10.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,E Washington,11/14/2016,NULL,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,0.00,0.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Butler,11/16/2016,NULL,6.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Texas,11/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Notre Dame,11/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Bryant,11/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Wake Forest,11/28/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Depaul,12/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,New Orleans,12/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Chicago State,12/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Dayton,12/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,IUPUI,12/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Houston Baptist,12/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Penn State,12/27/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Michigan State,12/30/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Minnesota,1/5/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Nebraska,1/8/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Rutgers,1/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Iowa,1/15/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Ohio State,1/22/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Nebraska,1/26/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Indiana,1/29/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Purdue,2/1/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Illinois,2/7/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Wisconsin,2/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Maryland,2/15/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Rutgers,2/18/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Aaron Falzon,6f8b7570-63e2-499a-85ac-e3cf1bd56022,Illinois,2/21/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
